public_withdraw_share_resolved_mw,cluster15_withdraw_share_total_mw
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.9965045964556608,0.0
0.9926566109948581,0.0
0.9401621964233144,0.0
0.9378569583380829,0.45762411783871265
0.9342896661669592,0.13167033697730993
0.8992294013040901,0.3335354760460885
0.893071688452275,0.0
0.8613735498715943,0.3419071788033894
0.8509110988404197,0.0
0.7695467214317148,0.0
0.672566371681416,0.0
0.0,1.0
0.0,0.0
